Latitude,Longitude,Total Segment Length (km),Average Modal Freeboard (m),Average Pressure Ridge (m),Ridge Fraction (%),Surface Roughness (m),File,Thickness (m),Source File
-73.93353039230067,-28.92855630928497,18.0,0.14,0.9303712606430052,8.847218565642834,0.2231283634901046,processed_ATL10-02_20240130073457_06492201_006_01.h5,0.57,Combined_25km_jan24_gt1r.csv
-74.29251136894962,-26.140316095966188,27.0,0.04,0.8310429215431213,10.077121460603344,0.1649299412965774,processed_ATL10-02_20240130200916_06572201_006_01.h5,0.21,Combined_25km_jan24_gt1r.csv
-74.06636419405483,-26.260585923742337,24.0,0.04,0.8305554762482643,13.373390026390553,0.2669081687927246,processed_ATL10-02_20240130200916_06572201_006_01.h5,0.21,Combined_25km_jan24_gt1r.csv
-73.84029196509216,-26.377837750838573,27.0,0.06,1.029165542125702,4.192725569009781,0.1694020181894302,processed_ATL10-02_20240130200916_06572201_006_01.h5,0.28,Combined_25km_jan24_gt1r.csv
-73.61403004210119,-26.492519381927018,24.0,0.18,0.949057960510254,12.21672353858594,0.232059508562088,processed_ATL10-02_20240130200916_06572201_006_01.h5,0.72,Combined_25km_jan24_gt1r.csv
-73.38776123261842,-26.604474835658397,27.0,0.04,0.8055780231952667,4.550872205032243,0.1852244287729263,processed_ATL10-02_20240130200916_06572201_006_01.h5,0.21,Combined_25km_jan24_gt1r.csv
-73.17531857099685,-26.707293953209604,21.0,0.06,0.8869295205388751,9.055193433804172,0.2577197849750519,processed_ATL10-02_20240130200916_06572201_006_01.h5,0.28,Combined_25km_jan24_gt1r.csv
-72.99543330378698,-26.792650060504144,9.0,0.04,,0.0,0.0154544962570071,processed_ATL10-02_20240130200916_06572201_006_01.h5,0.21,Combined_25km_jan24_gt1r.csv
-72.39919274543095,-27.06504259723777,6.0,0.16,,0.0,0.1088334321975708,processed_ATL10-02_20240130200916_06572201_006_01.h5,0.65,Combined_25km_jan24_gt1r.csv
-74.29251136894962,-26.140316095966188,27.0,0.04,0.8310429215431213,10.077121460603344,0.1649299412965774,processed_ATL10-02_20240130200916_06572201_006_01.h5,0.21,Combined_25km_jan24_gt1r.csv
-74.06636419405483,-26.260585923742337,24.0,0.04,0.8305554762482643,13.373390026390553,0.2669081687927246,processed_ATL10-02_20240130200916_06572201_006_01.h5,0.21,Combined_25km_jan24_gt1r.csv
-73.84029196509216,-26.377837750838573,27.0,0.06,1.029165542125702,4.192725569009781,0.1694020181894302,processed_ATL10-02_20240130200916_06572201_006_01.h5,0.28,Combined_25km_jan24_gt1r.csv
-73.61403004210119,-26.492519381927018,24.0,0.18,0.949057960510254,12.21672353858594,0.232059508562088,processed_ATL10-02_20240130200916_06572201_006_01.h5,0.72,Combined_25km_jan24_gt1r.csv
-73.38776123261842,-26.604474835658397,27.0,0.04,0.8055780231952667,4.550872205032243,0.1852244287729263,processed_ATL10-02_20240130200916_06572201_006_01.h5,0.21,Combined_25km_jan24_gt1r.csv
-73.17531857099685,-26.707293953209604,21.0,0.06,0.8869295205388751,9.055193433804172,0.2577197849750519,processed_ATL10-02_20240130200916_06572201_006_01.h5,0.28,Combined_25km_jan24_gt1r.csv
-72.99543330378698,-26.792650060504144,9.0,0.04,,0.0,0.0154544962570071,processed_ATL10-02_20240130200916_06572201_006_01.h5,0.21,Combined_25km_jan24_gt1r.csv
-72.39919274543095,-27.06504259723777,6.0,0.16,,0.0,0.1088334321975708,processed_ATL10-02_20240130200916_06572201_006_01.h5,0.65,Combined_25km_jan24_gt1r.csv
-77.33671244834012,-42.077398464479344,27.0,0.41,1.2576554351382785,12.471554055809976,0.3394168317317962,processed_ATL10-02_20240131211753_06732201_006_01.h5,1.55,Combined_25km_jan24_gt1r.csv
-77.09836785993613,-42.26234535128472,27.0,0.5,1.3465330468283758,16.12304820575648,0.3717792630195617,processed_ATL10-02_20240131211753_06732201_006_01.h5,1.88,Combined_25km_jan24_gt1r.csv
-76.8731956262238,-42.43153049895619,24.0,0.29,1.0782872140407562,9.607377205975354,0.2758545875549316,processed_ATL10-02_20240131211753_06732201_006_01.h5,1.12,Combined_25km_jan24_gt1r.csv
-76.64786535647698,-42.595500035011554,27.0,0.3,1.0590041279792786,6.003987530453338,0.2321194559335708,processed_ATL10-02_20240131211753_06732201_006_01.h5,1.15,Combined_25km_jan24_gt1r.csv
-76.42247017714342,-42.75464850352876,24.0,0.34,1.1388366222381592,5.521611031144857,0.263622373342514,processed_ATL10-02_20240131211753_06732201_006_01.h5,1.3,Combined_25km_jan24_gt1r.csv
-76.21027738864831,-42.90012540005067,24.0,0.37,1.1813730746507645,10.742435744032264,0.2871869504451751,processed_ATL10-02_20240131211753_06732201_006_01.h5,1.41,Combined_25km_jan24_gt1r.csv
-75.98474130564756,-43.05039653894616,27.0,0.39,1.2216947740978663,5.804075952619314,0.255047082901001,processed_ATL10-02_20240131211753_06732201_006_01.h5,1.48,Combined_25km_jan24_gt1r.csv
-75.75065434981335,-43.20184701436588,24.0,0.27,1.1279718726873398,20.28434444218874,0.3397654592990875,processed_ATL10-02_20240131211753_06732201_006_01.h5,1.04,Combined_25km_jan24_gt1r.csv
-75.52015176723897,-43.34673275284105,24.0,0.29,1.19657651335001,16.72941455617547,0.3502312898635864,processed_ATL10-02_20240131211753_06732201_006_01.h5,1.12,Combined_25km_jan24_gt1r.csv
-75.30764605644686,-43.476688752515486,24.0,0.29,1.0882219246455602,3.0110258667264134,0.2041800618171692,processed_ATL10-02_20240131211753_06732201_006_01.h5,1.12,Combined_25km_jan24_gt1r.csv
-75.0818089628111,-43.61125568846801,27.0,0.29,1.059647387928433,2.904015908845597,0.2068066447973251,processed_ATL10-02_20240131211753_06732201_006_01.h5,1.12,Combined_25km_jan24_gt1r.csv
-74.85590024879663,-43.74238527942529,24.0,0.23,0.9463642495019096,2.2042550874175504,0.182652398943901,processed_ATL10-02_20240131211753_06732201_006_01.h5,0.9,Combined_25km_jan24_gt1r.csv
-74.62996249455925,-43.87012551387253,27.0,0.21,0.9365611791610716,2.5077441836603813,0.1671770364046096,processed_ATL10-02_20240131211753_06732201_006_01.h5,0.83,Combined_25km_jan24_gt1r.csv
-74.40394667133478,-43.99477916379149,24.0,0.17,0.9670960903167723,5.216139031108469,0.2046575844287872,processed_ATL10-02_20240131211753_06732201_006_01.h5,0.68,Combined_25km_jan24_gt1r.csv
-74.17787705196037,-44.11634264009502,27.0,0.23,0.9651820063591005,5.041608431686957,0.2104305177927017,processed_ATL10-02_20240131211753_06732201_006_01.h5,0.9,Combined_25km_jan24_gt1r.csv
-73.95176059038315,-44.23504920946922,24.0,0.24,1.020399401585261,3.140034645912237,0.1925650537014007,processed_ATL10-02_20240131211753_06732201_006_01.h5,0.94,Combined_25km_jan24_gt1r.csv
-73.72567499046914,-44.3507834856741,27.0,0.31,0.992920422554016,1.2966503699620564,0.1709031611680984,processed_ATL10-02_20240131211753_06732201_006_01.h5,1.19,Combined_25km_jan24_gt1r.csv
-73.49940661830927,-44.46396463635708,24.0,0.17,0.9263479028429304,3.2808121672132984,0.211838811635971,processed_ATL10-02_20240131211753_06732201_006_01.h5,0.68,Combined_25km_jan24_gt1r.csv
-73.27315398299167,-44.57455303247513,27.0,0.14,0.9887272516886392,3.588954859878868,0.2557100653648376,processed_ATL10-02_20240131211753_06732201_006_01.h5,0.57,Combined_25km_jan24_gt1r.csv
-73.05159073911565,-44.68041932845428,21.0,0.32,1.0638727396726608,4.684987936967185,0.2300487756729126,processed_ATL10-02_20240131211753_06732201_006_01.h5,1.23,Combined_25km_jan24_gt1r.csv
-77.33671244834012,-42.077398464479344,27.0,0.41,1.2576554351382785,12.471554055809976,0.3394168317317962,processed_ATL10-02_20240131211753_06732201_006_01.h5,1.55,Combined_25km_jan24_gt1r.csv
-77.09836785993613,-42.26234535128472,27.0,0.5,1.3465330468283758,16.12304820575648,0.3717792630195617,processed_ATL10-02_20240131211753_06732201_006_01.h5,1.88,Combined_25km_jan24_gt1r.csv
-76.8731956262238,-42.43153049895619,24.0,0.29,1.0782872140407562,9.607377205975354,0.2758545875549316,processed_ATL10-02_20240131211753_06732201_006_01.h5,1.12,Combined_25km_jan24_gt1r.csv
-76.64786535647698,-42.595500035011554,27.0,0.3,1.0590041279792786,6.003987530453338,0.2321194559335708,processed_ATL10-02_20240131211753_06732201_006_01.h5,1.15,Combined_25km_jan24_gt1r.csv
-76.42247017714342,-42.75464850352876,24.0,0.34,1.1388366222381592,5.521611031144857,0.263622373342514,processed_ATL10-02_20240131211753_06732201_006_01.h5,1.3,Combined_25km_jan24_gt1r.csv
-76.21027738864831,-42.90012540005067,24.0,0.37,1.1813730746507645,10.742435744032264,0.2871869504451751,processed_ATL10-02_20240131211753_06732201_006_01.h5,1.41,Combined_25km_jan24_gt1r.csv
-75.98474130564756,-43.05039653894616,27.0,0.39,1.2216947740978663,5.804075952619314,0.255047082901001,processed_ATL10-02_20240131211753_06732201_006_01.h5,1.48,Combined_25km_jan24_gt1r.csv
-75.75065434981335,-43.20184701436588,24.0,0.27,1.1279718726873398,20.28434444218874,0.3397654592990875,processed_ATL10-02_20240131211753_06732201_006_01.h5,1.04,Combined_25km_jan24_gt1r.csv
-75.52015176723897,-43.34673275284105,24.0,0.29,1.19657651335001,16.72941455617547,0.3502312898635864,processed_ATL10-02_20240131211753_06732201_006_01.h5,1.12,Combined_25km_jan24_gt1r.csv
-75.30764605644686,-43.476688752515486,24.0,0.29,1.0882219246455602,3.0110258667264134,0.2041800618171692,processed_ATL10-02_20240131211753_06732201_006_01.h5,1.12,Combined_25km_jan24_gt1r.csv
-75.0818089628111,-43.61125568846801,27.0,0.29,1.059647387928433,2.904015908845597,0.2068066447973251,processed_ATL10-02_20240131211753_06732201_006_01.h5,1.12,Combined_25km_jan24_gt1r.csv
-74.85590024879663,-43.74238527942529,24.0,0.23,0.9463642495019096,2.2042550874175504,0.182652398943901,processed_ATL10-02_20240131211753_06732201_006_01.h5,0.9,Combined_25km_jan24_gt1r.csv
-74.62996249455925,-43.87012551387253,27.0,0.21,0.9365611791610716,2.5077441836603813,0.1671770364046096,processed_ATL10-02_20240131211753_06732201_006_01.h5,0.83,Combined_25km_jan24_gt1r.csv
-74.40394667133478,-43.99477916379149,24.0,0.17,0.9670960903167723,5.216139031108469,0.2046575844287872,processed_ATL10-02_20240131211753_06732201_006_01.h5,0.68,Combined_25km_jan24_gt1r.csv
-74.17787705196037,-44.11634264009502,27.0,0.23,0.9651820063591005,5.041608431686957,0.2104305177927017,processed_ATL10-02_20240131211753_06732201_006_01.h5,0.9,Combined_25km_jan24_gt1r.csv
-73.95176059038315,-44.23504920946922,24.0,0.24,1.020399401585261,3.140034645912237,0.1925650537014007,processed_ATL10-02_20240131211753_06732201_006_01.h5,0.94,Combined_25km_jan24_gt1r.csv
-73.72567499046914,-44.3507834856741,27.0,0.31,0.992920422554016,1.2966503699620564,0.1709031611680984,processed_ATL10-02_20240131211753_06732201_006_01.h5,1.19,Combined_25km_jan24_gt1r.csv
-73.49940661830927,-44.46396463635708,24.0,0.17,0.9263479028429304,3.2808121672132984,0.211838811635971,processed_ATL10-02_20240131211753_06732201_006_01.h5,0.68,Combined_25km_jan24_gt1r.csv
-73.27315398299167,-44.57455303247513,27.0,0.14,0.9887272516886392,3.588954859878868,0.2557100653648376,processed_ATL10-02_20240131211753_06732201_006_01.h5,0.57,Combined_25km_jan24_gt1r.csv
-73.05159073911565,-44.68041932845428,21.0,0.32,1.0638727396726608,4.684987936967185,0.2300487756729126,processed_ATL10-02_20240131211753_06732201_006_01.h5,1.23,Combined_25km_jan24_gt1r.csv
-74.54102116109857,-26.1502156363838,27.0,0.08,0.8662486672401428,2.487576426938176,0.1269398629665374,processed_ATL10-02_20240101213326_02152201_006_01.h5,0.36,Combined_25km_jan24_gt2r.csv
-74.31546257919172,-26.27513011342397,24.0,0.04,0.6857883334159851,0.0542016176041215,0.0406590066850185,processed_ATL10-02_20240101213326_02152201_006_01.h5,0.21,Combined_25km_jan24_gt2r.csv
-74.08891425154863,-26.397459781520823,27.0,0.12,0.8850521544615427,8.268493703669971,0.1943707168102264,processed_ATL10-02_20240101213326_02152201_006_01.h5,0.5,Combined_25km_jan24_gt2r.csv
-74.54102116109857,-26.1502156363838,27.0,0.08,0.8662486672401428,2.487576426938176,0.1269398629665374,processed_ATL10-02_20240101213326_02152201_006_01.h5,0.36,Combined_25km_jan24_gt2r.csv
-74.31546257919172,-26.27513011342397,24.0,0.04,0.6857883334159851,0.0542016176041215,0.0406590066850185,processed_ATL10-02_20240101213326_02152201_006_01.h5,0.21,Combined_25km_jan24_gt2r.csv
-74.08891425154863,-26.397459781520823,27.0,0.12,0.8850521544615427,8.268493703669971,0.1943707168102264,processed_ATL10-02_20240101213326_02152201_006_01.h5,0.5,Combined_25km_jan24_gt2r.csv
-63.69385046586356,-43.62148214803419,3.0,0.02,,0.0,0.0135402977466583,processed_ATL10-02_20240102100745_02232201_006_01.h5,0.14,Combined_25km_jan24_gt2r.csv
-63.69385046586356,-43.62148214803419,3.0,0.02,,0.0,0.0135402977466583,processed_ATL10-02_20240102100745_02232201_006_01.h5,0.14,Combined_25km_jan24_gt2r.csv
-72.65100320253751,-21.398686651599697,21.0,0.12,0.9002828200658163,7.354192262781518,0.1611836403608322,processed_ATL10-02_20240102210747_02302201_006_01.h5,0.5,Combined_25km_jan24_gt2r.csv
-72.65100320253751,-21.398686651599697,21.0,0.12,0.9002828200658163,7.354192262781518,0.1611836403608322,processed_ATL10-02_20240102210747_02302201_006_01.h5,0.5,Combined_25km_jan24_gt2r.csv
-75.64072864446902,-43.40808387473288,27.0,0.22,1.0388247296214104,6.733792461454868,0.2367092818021774,processed_ATL10-02_20240102224204_02312201_006_01.h5,0.86,Combined_25km_jan24_gt2r.csv
-75.41510790183222,-43.55004547348996,24.0,0.2,0.8808222860097885,5.988184839952737,0.1926456540822982,processed_ATL10-02_20240102224204_02312201_006_01.h5,0.79,Combined_25km_jan24_gt2r.csv
-75.18929381049728,-43.68821152748982,27.0,0.29,1.047419183784061,4.132155134963493,0.2375161349773407,processed_ATL10-02_20240102224204_02312201_006_01.h5,1.12,Combined_25km_jan24_gt2r.csv
-74.96351504955905,-43.82277689732903,24.0,0.26,0.9310975472132365,1.705448335269466,0.1927481889724731,processed_ATL10-02_20240102224204_02312201_006_01.h5,1.01,Combined_25km_jan24_gt2r.csv
-74.73761172213771,-43.9538377517185,27.0,0.3,0.966367706656456,1.972841326561239,0.1662685573101043,processed_ATL10-02_20240102224204_02312201_006_01.h5,1.15,Combined_25km_jan24_gt2r.csv
-74.51169236902408,-44.08160325001492,24.0,0.26,0.8935129642486572,0.6595269311219454,0.1555098742246627,processed_ATL10-02_20240102224204_02312201_006_01.h5,1.01,Combined_25km_jan24_gt2r.csv
-74.28566535608317,-44.20616555018924,27.0,0.29,0.9745487769444784,1.0074393254601293,0.1809761375188827,processed_ATL10-02_20240102224204_02312201_006_01.h5,1.12,Combined_25km_jan24_gt2r.csv
-74.05961380361596,-44.32776681085684,24.0,0.29,1.014068935598646,3.188062517438084,0.2061727195978164,processed_ATL10-02_20240102224204_02312201_006_01.h5,1.12,Combined_25km_jan24_gt2r.csv
-73.83350181616234,-44.44643257930857,27.0,0.18,0.9980267658829688,4.7007213243179855,0.2211664915084839,processed_ATL10-02_20240102224204_02312201_006_01.h5,0.72,Combined_25km_jan24_gt2r.csv
-73.60734896747874,-44.5623848238547,24.0,0.22,0.99414381810597,3.5974597558379173,0.2210917174816131,processed_ATL10-02_20240102224204_02312201_006_01.h5,0.86,Combined_25km_jan24_gt2r.csv
-73.38114380564846,-44.67558579256778,27.0,0.23,0.9728106430598668,3.633619886305597,0.2092041373252868,processed_ATL10-02_20240102224204_02312201_006_01.h5,0.9,Combined_25km_jan24_gt2r.csv
-75.64072864446902,-43.40808387473288,27.0,0.22,1.0388247296214104,6.733792461454868,0.2367092818021774,processed_ATL10-02_20240102224204_02312201_006_01.h5,0.86,Combined_25km_jan24_gt2r.csv
-75.41510790183222,-43.55004547348996,24.0,0.2,0.8808222860097885,5.988184839952737,0.1926456540822982,processed_ATL10-02_20240102224204_02312201_006_01.h5,0.79,Combined_25km_jan24_gt2r.csv
-75.18929381049728,-43.68821152748982,27.0,0.29,1.047419183784061,4.132155134963493,0.2375161349773407,processed_ATL10-02_20240102224204_02312201_006_01.h5,1.12,Combined_25km_jan24_gt2r.csv
-74.96351504955905,-43.82277689732903,24.0,0.26,0.9310975472132365,1.705448335269466,0.1927481889724731,processed_ATL10-02_20240102224204_02312201_006_01.h5,1.01,Combined_25km_jan24_gt2r.csv
-74.73761172213771,-43.9538377517185,27.0,0.3,0.966367706656456,1.972841326561239,0.1662685573101043,processed_ATL10-02_20240102224204_02312201_006_01.h5,1.15,Combined_25km_jan24_gt2r.csv
-74.51169236902408,-44.08160325001492,24.0,0.26,0.8935129642486572,0.6595269311219454,0.1555098742246627,processed_ATL10-02_20240102224204_02312201_006_01.h5,1.01,Combined_25km_jan24_gt2r.csv
-74.28566535608317,-44.20616555018924,27.0,0.29,0.9745487769444784,1.0074393254601293,0.1809761375188827,processed_ATL10-02_20240102224204_02312201_006_01.h5,1.12,Combined_25km_jan24_gt2r.csv
-74.05961380361596,-44.32776681085684,24.0,0.29,1.014068935598646,3.188062517438084,0.2061727195978164,processed_ATL10-02_20240102224204_02312201_006_01.h5,1.12,Combined_25km_jan24_gt2r.csv
-73.83350181616234,-44.44643257930857,27.0,0.18,0.9980267658829688,4.7007213243179855,0.2211664915084839,processed_ATL10-02_20240102224204_02312201_006_01.h5,0.72,Combined_25km_jan24_gt2r.csv
-73.60734896747874,-44.5623848238547,24.0,0.22,0.99414381810597,3.5974597558379173,0.2210917174816131,processed_ATL10-02_20240102224204_02312201_006_01.h5,0.86,Combined_25km_jan24_gt2r.csv
-73.38114380564846,-44.67558579256778,27.0,0.23,0.9728106430598668,3.633619886305597,0.2092041373252868,processed_ATL10-02_20240102224204_02312201_006_01.h5,0.9,Combined_25km_jan24_gt2r.csv
-71.88314245339366,-16.907464724319837,9.0,0.05,,0.0,0.0867537632584571,processed_ATL10-02_20240103080749_02372201_006_01.h5,0.25,Combined_25km_jan24_gt2r.csv
-71.64299631603718,-16.805549271727752,18.0,0.08,,0.0,0.0708168521523475,processed_ATL10-02_20240103080749_02372201_006_01.h5,0.36,Combined_25km_jan24_gt2r.csv
-71.49734508026306,-16.74481806063328,3.0,0.07,0.7110272645950317,9.288129210472109,0.1250572204589843,processed_ATL10-02_20240103080749_02372201_006_01.h5,0.32,Combined_25km_jan24_gt2r.csv
-70.28133707115518,-16.26664363054345,6.0,0.19,,0.0,0.0376393087208271,processed_ATL10-02_20240103080749_02372201_006_01.h5,0.75,Combined_25km_jan24_gt2r.csv
-71.88314245339366,-16.907464724319837,9.0,0.05,,0.0,0.0867537632584571,processed_ATL10-02_20240103080749_02372201_006_01.h5,0.25,Combined_25km_jan24_gt2r.csv
-71.64299631603718,-16.805549271727752,18.0,0.08,,0.0,0.0708168521523475,processed_ATL10-02_20240103080749_02372201_006_01.h5,0.36,Combined_25km_jan24_gt2r.csv
-71.49734508026306,-16.74481806063328,3.0,0.07,0.7110272645950317,9.288129210472109,0.1250572204589843,processed_ATL10-02_20240103080749_02372201_006_01.h5,0.32,Combined_25km_jan24_gt2r.csv
-70.28133707115518,-16.26664363054345,6.0,0.19,,0.0,0.0376393087208271,processed_ATL10-02_20240103080749_02372201_006_01.h5,0.75,Combined_25km_jan24_gt2r.csv
-75.68797920005483,-42.51377837364969,27.0,0.19,1.0207542048560247,12.616453857885467,0.2713964879512787,processed_ATL10-02_20240103094206_02382201_006_01.h5,0.75,Combined_25km_jan24_gt2r.csv
-75.68797920005483,-42.51377837364969,27.0,0.19,1.0207542048560247,12.616453857885467,0.2713964879512787,processed_ATL10-02_20240103094206_02382201_006_01.h5,0.75,Combined_25km_jan24_gt2r.csv
-68.29110757166107,-40.98193613921722,18.0,0.11,,0.0,0.060942243784666,processed_ATL10-02_20240103221625_02462201_006_01.h5,0.46,Combined_25km_jan24_gt2r.csv
-68.0884561260356,-41.0466827946267,18.0,0.14,0.757014274597168,0.115355538825194,0.0891618505120277,processed_ATL10-02_20240103221625_02462201_006_01.h5,0.57,Combined_25km_jan24_gt2r.csv
-67.81639861424476,-41.13214583527024,12.0,0.07,,0.0,0.0576944425702095,processed_ATL10-02_20240103221625_02462201_006_01.h5,0.32,Combined_25km_jan24_gt2r.csv
-67.62051588434987,-41.19270555396195,27.0,0.1,0.8280660311381022,1.459931375251876,0.1395663768053054,processed_ATL10-02_20240103221625_02462201_006_01.h5,0.43,Combined_25km_jan24_gt2r.csv
